K2M25QOYYPY944058,5-Sep,2007,1177.06,1,hatchback; ,2021-03-06,39,user11
K3E7PBHMZQD422776,SEDONA,2006,3915.86,1,very hard struts; ,2020-01-21,23,user14
K8Z0TU6ENFN053742,XK,2007,1812.08,1,great engine; ,2021-01-29,21,user18
KABPXCO5NG6346564,P1,2020,2175.52,1,modern dashboard; ,2021-02-23,31,user11
KAYU2ZM1IDK808166,CAPRICE,2011,1842.09,0,gap; drum brake; crankcase; ,2021-06-19,9,user25
KBXXCK3OQ7B192491,PROMASTER CITY,2015,2766.1,1,modern dashboard; ,2020-11-17,37,user27
KDDOFMA5505536025,CR500R,2001,1135.21,1,unibody construction; ,2020-09-16,18,user05
KEJ5NNEZM57998731,NAVIGATOR,2010,1658.83,1,good gear; best oil pump; ,2021-03-16,27,user07
KEJEBILOGP8152100,MP4-12C,2012,2758.95,1,high differential; ,2020-02-01,31,user26
KFDWFBUV5X0109490,PALIO,2007,2108.79,1,station wagon (Also known as wagon.); ,2020-01-24,13,user14
KN4X2AB146B341868,SPECTRA5,2007,2159.91,0,rack and pinion steering; ,2021-05-22,23,user25
KNYT4XAJ1KK791804,M35H,2013,1304.72,0,pickup; ,2020-01-12,20,user03
KQNPAEA80G5480328,BRZ,2013,4335.44,1,can be used as sports car; overdrive; ,2020-04-04,41,user27
KRS3DYJP4LD943857,GRANSPORT,2006,1764.73,1,,2020-01-01,29,user25
KSLB3XMCCOW534879,CL,2001,1748.2,1,,2020-12-11,1,user26
KTIZ8OU6F5U976916,SRX,2010,1647.53,1,front wheel drive; ,2020-04-24,8,user27
KW7MS4N3N71094103,F430,2008,5047.14,1,convertible; super new ignition system; ,2020-07-09,12,user25
KZO7LZXJXNR771606,TOUAREG,2021,1655.83,1,drive shaft; ,2020-06-20,45,user03
L0FICXE1E74826637,CANTER FE125,2012,1183.28,1,station wagon (Also known as wagon.); safe oil ring; ,2020-06-10,34,user26
LACZ7FVB5IL005861,XKR,2014,3936.03,1,high differential; ,2020-03-09,21,user05
LDAX8MS7ZMA980634,FREESTYLE,2007,1187.35,1,good piston; active safety features; ,2020-07-06,14,user05
LDMZ4BXPWOE239230,ELISE,2010,3400.69,1,safe oil ring; small spark plug gap; ,2020-02-17,28,user27
LESQWAWRV7W196089,TOWN CAR,2006,3488.19,1,active safety features; ,2020-11-23,27,user05
LH6O7CO8LIP340892,FE140,2007,1163.13,1,ultra new transmission; oversteer; ,2021-03-17,34,user16
LIQR1KMIZ00707485,WRANGLER,2010,7265.29,1,high differential; rear wheel drive; best suspension; ,2021-07-02,22,user16
LM8UDLK41OI479349,ESPRIT,2004,5705.98,1,,2020-11-28,28,user16
LMLJ20KCYXP867169,ALLURE,2009,3284.24,1,automatic torque converter; high torque; ,2020-09-08,7,user27
LPMORGRY77A614138,FORTWO,2010,4201.18,0,high volume cylinder; best possible traction; automatic torque converter; ,2020-02-28,40,user26
LQF5D64NCQ5461737,456 M GT,2002,1271.26,1,manual transmission; ,2021-04-25,12,user25
LRMHWLY7067260293,COOPER,2002,2531.54,1,,2021-04-02,33,user20
LUKTEC25L13491705,599 GTB,2009,3491.52,1,no redline; ,2020-04-24,12,roland
LVJGFVH42ZP066968,DUCATO,2008,1265.69,1,disc brake; ,2020-10-10,13,user25
LVJHQ4HMJB6101871,PHANTOM,2006,1706.99,0,,2020-07-05,38,user14
LW4TX2CG6JA656800,NAVIGATOR,2015,1658.83,1,,2021-05-23,27,user11
M6NS6BPOK21492066,SPRINTER 2500,2017,19728.29,0,drum brake; ,2020-01-14,15,user05
M7HJ4VAUP8V507732,CORNICHE,2002,4840.77,1,,2020-09-29,38,user25
M7TYCX7AHLJ750501,CTS,2004,5272.13,0,air filtration system; original equipment manufacturer (OEM) parts; ,2020-07-28,8,user14
MBDGBO1V8RG307817,COMPASS,2009,2477.55,1,,2020-02-16,22,user07
MD0HGAJVEW8914201,SOUL,2020,1613.53,1,rear wheel drive; check the Monroney sticker - theer is nothing better than this vehicle; fuel injection; ,2021-06-22,23,user11
MDSNOZYL2ZL732848,OUTBACK,2006,1284.63,1,high differential; ,2020-12-29,41,user14
MJB8QWUK0PM433047,GT,2005,1331.64,1,,2021-05-12,14,user03
MKNBPQIJ74V430424,XK,2011,1812.08,1,gap; ,2021-03-12,21,user25
MO4IRL8VERY769844,LS,2004,5315.01,1,normally aspirated; ,2020-07-23,27,user11
MRL4FQOSQLE899645,PACIFICA,2005,4255.1,1,best suspension; ,2020-04-11,10,user25
MRMMF0HP62P826823,CHARGER,2011,4120.45,1,,2020-07-11,11,user16
MSDXHNXN7QI172357,SEQUOIA,2010,6612.01,1,great rpms; ,2020-10-05,43,user27
N8E3SF7HL4Q053617,SONATA,2013,1468.46,1,modern dashboard; ,2021-06-01,19,user11
NA4F6S1MRA6664248,PHANTOM,2013,1706.99,1,original equipment manufacturer (OEM) parts; ,2020-07-15,38,user03
ND00P44OT6F777455,CTS,2012,5272.13,1,pickup; ,2021-01-20,8,user14
NE8WFOV66CZ904500,CABSTAR E,2008,3245.1,1,hatchback; ,2020-07-07,35,user18
NF28EM6ENDG175285,TSURU,2005,4216.82,1,pickup; ,2020-11-13,35,user26
NGEAJQEXHL6490079,OUTBACK,2004,1284.63,0,disc brake; ,2020-01-24,41,user16
NS2W7Q8QFUS135331,FORTE,2012,1245.26,1,automatic safety features; sport utility vehicle-SUV; ,2021-04-09,23,user25
NSCARZ5CLLT322372,9-7X,2006,4893.46,1,good gear; ,2020-10-30,39,user07
NTUHURHPI0H639059,3 SPORT,2010,1895.81,1,crumple zones; ,2021-06-01,30,user14
NWVQ2W1IXSM055628,QX70,2019,17470.57,0,,2020-04-21,20,user14
O3U8PZ7LEWO313018,MARK LT,2012,1565.57,1,best suspension; ,2020-10-25,27,user03
O4SAMHWK3TM537758,FS65,2005,5686.68,1,wide transaxle; convertible; ,2020-07-20,15,user03
O583JPNPRFJ444212,FORESTER,2010,4410.06,1,supernew catalytic converter; ,2020-01-19,41,user07
O60A4VOEHXR128008,GALLARDO,2012,2743.31,1,sturdy side impact beams; ,2020-04-26,24,user03
O68UZR8AH8Z844182,MITO,2012,1446.43,1,innovative air bags; ,2020-12-02,2,user25
O7G8N14WM0R109118,5-Sep,2007,1177.06,1,coupe; coupe; ,2021-05-19,39,user07
O8OCUJH4YMC669644,INTREPID,2001,4337.49,1,,2020-04-18,10,user14
OAFPPMDWGUH117863,MITO,2013,1446.43,1,automatic safety features; convertible; manual transmission; ,2021-05-01,2,user16
OBZR6DDFFCD009341,RAM 3500 TRUCK,2008,1105.09,1,best possible traction; ,2020-07-31,11,roland
ODZ0W6TMP44331893,CONTINENTAL,2005,2997.73,0,high quality carburetor; ,2021-04-29,5,user05
OEA0E3LOO4W743479,LAND CRUISER,2003,1272.6,1,,2020-05-24,43,user14
OFNSSWHOUJP894540,DTS,2011,4707,1,gap; ,2020-05-12,8,roland
OHCKSZQ18XX891594,CANTER FG4X4,2012,1060.62,1,high torque; ,2020-07-30,34,user14
OLF4GTGBOPG333827,E-250 ECONOLINE,2003,4190.33,0,high quality carburetor; sturdy rear axle assembly; ,2021-03-03,14,user25
OO1YC73Q4SY467607,VERACRUZ,2009,6060.07,1,high quality carburetor; active safety features; ,2021-04-21,19,user07
OP7N2PZBA4C241759,LACROSSE,2007,2668.09,1,all passive safety features; ,2021-04-18,7,user09
ORHEJZV7OOL232179,EXIGE,2006,4789.06,0,station wagon (Also known as wagon.); ,2021-06-01,28,user03
ORU7310Z7TU675976,ECONOLINE VAN,2013,4325.62,1,front wheel drive; ,2020-07-23,14,user25
OVBB31XUCCJ534771,PHANTOM,2010,1706.99,1,power train; ,2021-02-20,38,user03
P17AFMQE3BI177849,SANTA FE XL,2013,5763.92,1,ultra new transmission; ,2020-05-16,19,user18
P1RZOQHCOAP558002,TAURUS X,2009,1575.6,1,ultra new transmission; ,2020-03-08,14,user16
P4QVR1UU2HK859570,XV,2013,1184.65,1,,2020-03-13,41,user20
P724MZX4MT1276309,QUATTROPORTE,2007,2062.89,1,Automotive Service Excellence (ASE); ,2020-03-01,29,user09
PAUEVS4UQTM165084,Q3,2013,5917.97,0,modern dashboard; ,2020-04-12,4,user03
PF6WY7KDOR8663002,GOLF,2003,2835.33,0,fuel injection; ,2021-07-03,45,roland
PHC3C1O8R1Q659241,TUNDRA,2012,1763.04,1,very hard struts; front wheel drive; oversteer; ,2020-05-04,43,user27
PKYOLPHA18P242940,5-Sep,2008,1177.06,1,,2021-02-25,39,user27
PKZKDPC20DX722828,EXIGE,2006,4789.06,1,,2020-07-07,28,roland
PPC2Q3TT2DU845732,ELISE,2009,3400.69,1,detail; ,2020-04-09,28,user27
PPFD88BR0K2892279,RIO,2003,1324.88,1,hydraulic brakes; ,2020-04-15,23,user27
PSTBCM0C2MV291539,PARK AVENUE,2001,2489.11,1,ultra new transmission; ,2020-05-28,7,user25
PSUTDDZWZDP014734,PHANTOM,2011,1706.99,1,sturdy rear axle assembly; ,2020-06-02,38,user20
PTTIH4HLA8I333807,ARNAGE,2007,1085.89,1,rack and pinion steering; ,2020-12-21,5,roland
PUMDW0JUESZ514707,ALLURE,2008,3284.24,1,sturdy rear axle assembly; broad wheelbase; ,2020-08-02,7,user18
PW70TS0DUFN828484,C320,2003,1760.67,1,,2020-01-14,32,user25
Q04FS5KM3OG901738,QUATTROPORTE,2009,2062.89,1,,2021-01-09,29,user09
Q6CNI13ED0C199030,ATS,2013,3712.29,1,great rpms; ,2020-07-23,8,user20
QAS5AVWTM6E601144,TIBURON,2001,3482.96,1,station wagon (Also known as wagon.); ,2021-06-29,19,user27
QCAV3QS7EWD618783,ENCORE,2013,2268.57,1,superturbocharger; ,2021-04-01,7,user07
QCOWM4RH6IR775623,428I XDRIVE GRAN COUPE,2016,2282.27,1,small spark plug gap; ,2021-02-18,6,user11
QE1021R78T0365667,Q5,2011,1957.22,1,,2020-06-18,4,user05
QI80NK13N12893077,DAKOTA,2010,2960.28,1,drum brake; ,2021-02-13,37,user25
QISITLRQ5WH413699,GENESIS,2009,1291.85,1,sturdy rear axle assembly; ,2021-02-19,19,user16
QJSZBIU41RZ000557,BUSINESS CLASS M2,2005,1966.73,1,good gear; ,2021-06-02,15,user09
QN388KU6HTL416435,S,2019,2654.48,1,ultra new transmission; unibody construction; ,2020-05-10,42,user16
QT6DE3TU16Q738364,MARK LT,2011,1565.57,0,Automotive Service Excellence (ASE); hydraulic brakes; ,2020-12-16,27,user11
QWW8Y55NYTR063884,X,2015,1721.59,1,,2020-11-24,42,user07
QWYEUSHQPNE215410,QX56,2010,4488.9,1,sturdy rear axle assembly; hatchback; ,2020-07-02,20,user26
R3YIF8UZ4P1070425,CIRRUS,2010,2500,1,best possible traction; ,2020-01-10,10,user25
R4EQ76G1HHV776360,COURIER,2005,1212.87,1,great rpms; ,2021-02-02,14,user09
R60F6EU85VY130194,LESABRE,2004,4802.64,1,wide cam; good gear; ,2021-06-01,7,user05
R72N7L114R7898065,STS,2009,1889.82,1,super new ignition system; ,2021-01-07,8,user25
R8UHBMX4TQI234223,RAM,2012,4324.44,1,,2020-03-07,37,user16
RAGZ5GF7O8T913064,MX-5 MIATA,2013,1964.74,1,automatic torque converter; anti-lock brake system (ABS); ,2021-06-02,30,user09
RCWIFAWFT3E015306,C5500 TOPKICK,2003,1224.71,1,active safety features; ,2020-06-16,17,user09
RF2BB0LOILQ809554,G37,2009,2810.44,1,best suspension; ,2020-01-23,20,user05
RHVJT3TXHWL819894,PHANTOM,2008,1706.99,1,high differential; ,2020-11-06,38,user27
RLXG5XQRAQ3165459,TITAN,2007,1175.9,1,hydraulic brakes; ,2020-01-25,35,user26
RMRQFRIEC25214612,ESCALADE ESV,2004,2225.91,0,Automotive Service Excellence (ASE); ,2020-02-07,8,user07
RMX0AE4LYYW896673,FORTWO,2019,4201.18,1,autotachometer; ,2020-03-07,40,user09
RNH1F5LU2AW886758,ACCENT,2004,4873.55,0,fuel injection; front axle assembly; ,2020-04-18,19,user16
RU32GUAPYSR767349,MITO,2013,4593.86,1,front wheel drive; ,2020-10-25,2,user07
S0IF4QEGMQI832765,MONTERO,2003,1026.96,1,pickup; ,2020-08-06,34,user05
S2N3CMXWZPV810214,X5,2009,2051,1,safe oil ring; ,2021-06-01,6,user20
S4TI4IX70JJ322540,COOPER,2012,2531.54,1,wide chassis; ,2021-06-28,33,user14
S5263SMBZPG600452,TJ,2004,3089.32,1,great engine; ,2020-01-03,22,user20
S5MQN63PZL6857813,CORONADO,2004,14427.84,1,coupe; ,2021-01-16,15,user14
SC4XXMXCD3O314777,PATRIOT,2007,1501.48,1,no understeer; ,2020-09-19,22,user20
SDBQO6SS2H8788376,CSX,2008,1291.57,1,great rpms; can be used as sports car; ,2021-03-09,1,user20
SHN7X1KFP65647255,VERACRUZ,2010,2784.96,1,manual transmission; ,2020-11-03,19,user07
SLW1XG4GWUM246789,RAM 3500,2007,2773.96,1,ultra new transmission; sport utility vehicle-SUV; strong muffler; ,2020-11-13,11,user14
SSK6RJETTAY507275,C70,2012,1316.1,1,automatic safety features; good piston; rack and pinion steering; ,2020-01-22,46,user20
SSS7P1GXYA6831681,GHOST,2013,3972.65,1,,2021-05-05,38,user20
SYK3OZKA6FN066098,TRIBECA,2010,9551.86,1,super new ignition system; ,2021-03-13,41,user05
T0QADA6YOL4031160,MX-5 MIATA,2007,5065.48,0,sport utility vehicle-SUV; ,2021-06-12,30,user03
T24YYPUH8J8042832,AZERA,2006,7974.91,0,rear wheel drive; automatic safety features; ,2021-03-31,19,user07
T3LJKVCQKWT790170,DBS,2010,10932.21,1,gap; high quality carburetor; ,2020-12-20,3,user03
TEYEM2FW6ZU902939,ESCALADE EXT,2004,2165.35,1,superturbocharger; ,2021-06-11,8,user14
TFRBNINRQHD994300,YARIS,2007,5584.54,1,power train; ,2020-04-19,43,user14
TGKSWOGJI2H650745,ESPRIT,2002,3135.15,0,super new ignition system; ,2020-01-27,28,user03
TIGCC0J14W1049941,C-MAX,2020,3239.11,1,innovative air bags; ,2020-06-03,14,user20
TL4REEE1KVU236686,MKS,2013,1102.12,0,automatic valves; ,2020-08-08,27,user27
TN71ZRAXPD7832958,8C,2008,1213.13,1,wide chassis; ,2020-05-07,2,user27
TO6RWDMW814286852,MP4-12C,2012,5855.6,1,automatic torque converter; no understeer; ,2020-01-18,31,roland
TOHM82154DP914803,YUKON XL 2500,2012,3990.14,1,gap; Automotive Service Excellence (ASE); ,2021-03-21,17,user26
TPWVCLGW5SF975070,PANAMERA,2018,8939.26,1,overdrive; ,2021-06-18,36,user09
TVKSQ24CI8Q683260,MP4-12C,2012,2758.95,1,modern dashboard; ,2021-05-29,31,user25
TY6ELGLPBTV020931,QUATTROPORTE,2010,2062.89,1,engine displacement; ,2020-06-30,29,user27
U2XIPWQ4U2Q518809,SLR MCLAREN,2005,4245.12,1,anti-lock brake system (ABS); ,2020-04-09,32,user14
U3Q7P5C8GZP868702,370Z,2012,1863.84,1,automatic safety features; ,2021-01-12,35,user03
U3Z8TODSG28826809,BUSINESS CLASS M2,2011,1966.73,1,wide cam; convertible; check the Monroney sticker - theer is nothing better than this vehicle; ,2021-02-20,15,user05
U630YUK0F2X877887,XFR-S,2013,1988.06,1,hatchback; wide chassis; ,2020-06-28,21,user07
UB0FCRJ4Q31126837,XKR,2002,3936.03,1,,2021-06-16,21,user26
UBR5KSD76ZB411512,LR3,2008,2429.96,1,,2020-12-15,25,user11
UDGMKMHR25C842616,HS250H,2012,2876,1,,2020-12-12,26,roland
UE021615KMB218122,RANGE ROVER SPORT,2007,1528.68,1,very hard struts; best radiator; ,2021-06-21,25,user18
UEJUQU101MB418637,XC90,2009,3001.54,1,front axle assembly; normally aspirated; ,2020-07-29,46,user11
UF6A7D3BENH287178,S,2017,4688.88,0,minivan; safe oil ring; ,2021-03-23,42,user14
UFZBV43FAC2764534,GALLARDO,2008,2743.31,1,broad wheelbase; ,2020-04-27,24,roland
UHC76PD8DA6169438,RANGE ROVER SPORT,2010,2223.32,1,sturdy rear axle assembly; coupe; ,2020-07-12,25,user20
UHR044A6RAT399029,CASCADIA,2021,7788.24,1,front wheel drive; ,2020-07-16,15,user07
UM0NVYDRPNQ372679,DIABLO,2001,5138.38,0,Automotive Service Excellence (ASE); ,2021-06-21,24,user09
UNHJCJVVT0L007357,MKZ,2012,1131.87,1,air filtration system; ,2020-01-17,27,user18
URGQRLDWJAO598363,FC80,2001,2168.4,1,broad wheelbase; ,2020-11-29,15,user27
URH3DGEQQ7S513356,A3 QUATTRO,2008,3939,1,broad wheelbase; broad wheelbase; ,2020-05-11,4,user05
UUPC35QW7DS635068,R1200GS,2008,4680.56,0,automatic torque converter; ,2020-07-08,6,user07
V34AR0KQFXB030143,S80,2006,2654.27,0,,2020-07-03,46,user20
V5NULLM2X1M103960,AVENTADOR,2021,11058.52,1,,2020-07-15,24,roland
V7RRXZF3UDD625897,MP4-12C,2017,2758.95,1,high quality carburetor; ,2021-02-15,31,user27
VGE7R67HBNW773708,S8,2002,4190.23,1,best sedan; sturdy side impact beams; ,2021-05-16,4,user09
VHN8VKHSZSO282046,MP4-12C,2012,2758.95,1,automatic torque converter; active safety features; ultra new transmission; ,2021-04-23,31,user26
VLRKLTIXYIZ273737,X,2015,1721.59,1,wide chassis; very hard struts; ,2021-03-26,42,user14
VOO8ABE46Z0963128,RONDO,2009,2364.08,1,high quality carburetor; ,2021-06-17,23,user07
VOQ56SWYWJB706872,CABRIO,2005,1057.12,1,engine displacement; ,2020-04-09,40,user11
VU1M5IDDL6S091256,ESPRIT,2002,3135.15,1,,2020-05-30,28,user16
VX1PVFHZBMX335341,550I,2016,1209.29,1,,2020-01-17,6,user05
W1RYVGXFD68971984,TOWN & COUNTRY,2012,3972.5,1,great rpms; ,2020-05-06,10,user16
W2VUHN4XNA2086153,MX-5 MIATA,2006,1964.74,0,air filtration system; small spark plug gap; hatchback; ,2020-04-09,30,user18
WAKUE2I52W0243711,BAJA,2006,3998.31,1,,2020-05-19,41,user16
WIXBCOXFFO3054405,CALIFORNIA,2009,2482.68,0,modern dashboard; ,2021-03-19,12,user07
WO62TPHPUNV545044,SL550,2007,4563.49,1,drive shaft; ,2020-01-04,32,user03
WQBEI8L8OTJ787811,4C,2014,3543.33,1,convertible; ,2020-09-08,2,user03
WRJTUEFBEKL053792,WRX,2018,14079.22,1,Automotive Service Excellence (ASE); ,2020-09-24,41,user16
WW18EWD32UW766155,BOXSTER,2011,3077.71,0,,2020-09-02,36,user26
WXXT4CJXT8X866335,RANGE ROVER EVOQUE,2019,2089.91,1,check the Monroney sticker - theer is nothing better than this vehicle; ,2020-11-22,25,user25
WZLYDQJPVXX172107,GHOST,2010,3972.65,1,safe oil ring; gap; supernew catalytic converter; ,2020-11-17,38,user27
X20OKJA25ZI851267,612 SCAGLIETTI,2010,2452.04,1,great engine; power train; ,2020-11-16,12,user11
X7WRF6GJKRO032058,CL,2001,1748.2,1,very hard struts; ,2020-01-28,1,user18
XFN55MCIYNY954918,XJR,2006,3804.27,1,small spark plug gap; high differential; sport utility vehicle-SUV; ,2020-12-13,21,user26
XG6TUSMRKJ7859790,S550,2009,2080.07,1,good gear; no understeer; ,2020-11-20,32,user09
XKOR6FN4NB0771721,DISCOVERY,2017,5218.62,1,can be used as sports car; ,2020-01-24,25,user25
XLE7HGMPN41742434,COOPER,2011,2531.54,1,no understeer; ,2020-10-11,33,user26
XNCXSM3JPVX095298,ALLROAD,2020,1251.22,1,,2020-04-02,4,user26
XQN1UDCTS1L283228,S,2013,2654.48,0,high differential; ,2020-01-05,42,user20
XTL7REP4G5A986109,XJ8,2006,4101.38,0,crankcase; gap; sturdy side impact beams; ,2021-03-22,21,user14
XW26GD4VYPB194891,COOPER,2005,2531.54,1,,2020-07-08,33,user03
XZH6HV3YNEO902234,ATOS,2008,1900.49,1,gap; station wagon (Also known as wagon.); ,2020-12-11,11,user16
Y3YFDYEUPJ2715198,MURCIELAGO,2005,3704.7,1,drive shaft; no understeer; ,2020-08-30,24,user03
Y80MGSI0T6F866229,CBR1000RR ABS,2011,1742.76,1,great engine; ,2020-11-21,18,user16
Y8C5IT8AQ05184927,DTS,2010,4707,1,sturdy side impact beams; ,2021-06-09,8,user26
Y8H36PV2KE7172895,AMANTI,2005,5733.81,0,fuel injection; ,2021-01-21,23,roland
Y8Z0KNDQWL2566444,FE125,2008,1104.39,1,wide transaxle; high torque; front wheel drive; ,2020-05-16,34,user11
YAZCSXVG8FR318362,COUPE,2004,7694.5,1,overdrive; small spark plug gap; all passive safety features; ,2020-09-19,29,user20
YBD4KM44KTR488107,DIABLO,2001,5138.38,0,,2020-08-02,24,user25
YDUVE4Y7TY7392605,PHANTOM,2007,1706.99,1,superturbocharger; ,2020-08-04,38,user11
YH26TJ504TO241467,FX50,2013,1565.41,1,,2020-08-18,20,user09
YHXRVAZZU61082434,LR3,2007,2429.96,1,,2020-04-22,25,user25
YJ3Y7H3KJRI908228,EXIGE,2007,4789.06,1,front axle assembly; ,2020-11-25,28,user14
YK5IEXQC53O490199,S,2021,2654.48,1,original equipment manufacturer (OEM) parts; ,2020-12-07,42,user16
YOFF7JGYY7O418558,MDX,2008,3010.32,1,autotachometer; ,2021-04-28,1,user11
YQKTZSBESHS704350,GS350,2008,1806.57,1,safe oil ring; ultra new transmission; ,2021-03-17,26,user25
YR0BYZ2LKGR405349,SEDONA,2011,3915.86,1,high block; ,2020-02-13,23,roland
YVB5QZPUU4J557508,CAYMAN,2006,6186.1,1,supernew catalytic converter; best possible traction; ,2020-04-03,36,user14
YVCC3OMTRFN440424,CALIBER,2008,2029.62,1,best possible traction; rack and pinion steering; ,2020-12-30,11,user25
YW0NB0HVBXQ136944,E-250,2004,2228.48,1,active safety features; manual transmission; ,2020-02-28,14,user03
YXGLZG8ECDM958701,AZURE,2006,1136.21,1,power train; supernew catalytic converter; overdrive; ,2021-05-19,5,user26
YY8OSRCI6X0011928,GIULIETTA,2013,2956.84,1,superturbocharger; ,2020-02-06,2,user25
YYD1IOVV8LV476788,GOLF CITY,2010,3598.04,1,best suspension; ,2020-08-31,45,user03
Z0A37CJ5Q6J159776,DB9,2007,1334.85,1,no redline; ,2021-07-01,3,user03
Z1ASPSHALNI992893,TITAN,2004,1175.9,1,,2020-01-07,35,user26
Z1MBS0LZ6BU099956,XC70,2011,3369.1,1,disc brake; automatic transmission; ,2021-02-23,46,user03
Z2RRAJH2X3J850942,OUTLANDER SPORT,2013,3255.91,1,detail; ,2020-06-27,34,user05
Z3BUCA4HE1G243690,STRATUS,2003,1148.67,1,four-wheel drive; ,2020-04-26,11,user11
Z7VWWWNUAXQ698054,A6,2002,1754.25,1,four-wheel drive; ,2021-06-18,4,user27
ZAZZSPQY2MF351571,FM330,2008,3152.11,1,wide cam; detail; ,2020-06-15,34,user16
ZBJWXVPPM7K107746,5-Sep,2006,1177.06,1,no backfire/backfiring; oversteer; ,2020-10-23,39,user05
ZBPE1C11UOK224003,PROWLER,2001,2950,1,superturbocharger; ultra new transmission; ,2020-06-19,10,user09
ZJ5FW1Z062W312587,SIERRA 2500 HD,2007,2986.48,0,drum brake; ,2020-10-04,17,user11
ZMFC1QCDIBE228233,P1,2020,1024.25,0,,2020-02-07,31,user11
ZSQLODTR32F951695,IMPREZA,2021,2071.43,1,rear wheel drive; ,2021-01-21,41,user25
ZUH3A73K7QN853290,CLASSIC,2006,1278.37,1,drum brake; ,2021-03-10,15,user11
ZUWIG7658G1890179,PHANTOM,2009,1706.99,1,,2020-10-22,38,user11
ZX50RRJVFCP539257,9-2X,2006,1822.31,1,,2020-06-01,39,user05
ZZCURK8V4CR757611,SUPER V8,2009,1377.75,1,drum brake; ,2021-05-12,21,user18
