406,6OGX85SZXHN770887,231,2021-03-04,2021-03-12,373.17,974135,repair cooled seats; fix deceleration system; ,user13
407,6OGX85SZXHN770887,174,2021-07-20,2021-08-04,1990.22,1437642,fix solar sunroof; correct abs; ,user33
408,6OGX85SZXHN770887,129,2021-08-14,2021-09-22,4602.38,1536986,fix nvh dampening system; install anti-theft alarm; ,user29
409,6ONV5QC8SUL616218,217,2021-06-26,2021-07-13,259.18,864311,install turbocharger; change wheel cylinders; ,user13
410,6OT5NQTDYEP073810,183,2021-05-22,2021-05-24,33.69,405779,fix sunroof; ,user17
411,6OT5NQTDYEP073810,1027,2021-06-19,2021-07-03,269.53,525223,fix broken tow hooks; adjust seat belts tension; ,user30
412,6PM6SVF3CVX504384,234,2021-06-30,2021-07-15,224.44,22626,change timing belt; install optional equipment; ,user12
413,6PM6SVF3CVX504384,125,2021-07-31,2021-08-11,44.89,119046,adjust ignition timing; reconfigure service reminder light; ,user17
414,6PM6SVF3CVX504384,264,2021-08-15,2021-08-26,493.78,153142,adjust retractable mirrors; fix air filter restriction indicator; ,user17
415,6WN3XFUV8Z6152313,102,2021-05-22,2021-05-24,90.22,247561,change air conditioner refrigerant; repair seatbelt force limiters; ,user15
416,6WN3XFUV8Z6152313,213,2021-06-20,2021-07-17,270.66,370163,install dusk-sensing headlights; install on-board diagnosis system; ,user29
417,6WN3XFUV8Z6152313,253,2021-07-31,2021-08-04,90.22,394603,adjust climate control; replace brake pedal spring; ,user30
418,6WN3XFUV8Z6152313,263,2021-08-08,2021-08-19,180.44,403504,adjust traction control system; replace catalytic converter; ,user17
419,6WN3XFUV8Z6152313,261,2021-08-24,2021-08-25,90.22,403993,adjust block heater; replace serpentine belt; ,user13
420,6WN3XFUV8Z6152313,1011,2021-08-26,2021-08-29,135.33,405297,set up satellite radio; configure audio remote control; ,user33
421,6WN3XFUV8Z6152313,208,2021-09-07,2021-09-26,676.65,510274,set up satellite radio; ,user15
422,73UHS1Z0DKT693966,258,2021-05-25,2021-05-27,84.02,49588,fix rear hvac; install roof spoiler; ,user30
423,73UHS1Z0DKT693966,115,2021-05-28,2021-06-07,462.13,58190,adjust traction control system; check drive axle boots; ,user29
424,73UHS1Z0DKT693966,231,2021-06-28,2021-07-04,42.01,228390,change timing belt; change wheel cylinders; ,user12
425,73UHS1Z0DKT693966,250,2021-07-07,2021-07-09,126.04,244812,configure audio remote control; adjust climate control; ,user33
426,73UHS1Z0DKT693966,1023,2021-07-22,2021-07-22,42.01,376584,repair shiftable automatic transmission; ,user33
427,73UHS1Z0DKT693966,218,2021-07-27,2021-07-30,42.01,435698,replace timing belt tensioner; change suspension fluid; ,user30
428,73UHS1Z0DKT693966,1016,2021-07-31,2021-09-26,2058.58,443689,make polarization coating; ,user13
429,75QOYF2KTKC266578,211,2021-03-16,2021-08-16,2249.97,2349347,replace tail lights; adjust climate control; ,user17
430,75VPS26W4QR001314,203,2021-07-06,2021-09-22,869.57,141226,correct abs; install parking sensors; ,user30
431,7754T022K8E889647,1032,2020-12-02,2020-12-06,339.77,162417,improve cylinder configuration; adjust seat belts tension; ,user33
432,7754T022K8E889647,140,2020-12-14,2020-12-28,2208.49,256753,replace water pump; replace timing belt tensioner; ,user12
433,7754T022K8E889647,1027,2021-01-05,2021-01-13,339.77,271737,adjust running boards; fix ventilated seats; ,user17
434,7754T022K8E889647,127,2021-02-07,2021-03-27,4926.63,296182,adjust low fuel warning indicator; change brake linings; ,user13
435,7754T022K8E889647,1005,2021-04-14,2021-04-15,169.88,365513,repair direct injection system; install curtain airbags; ,user12
436,7754T022K8E889647,181,2021-05-10,2021-06-08,1528.95,453443,install optional equipment; change speaker configuration; ,user17
437,7754T022K8E889647,161,2021-07-14,2021-07-23,679.54,621344,reduce blind spot; set up gyro sensor; ,roland
438,7754T022K8E889647,1009,2021-07-31,2021-09-15,7305,653466,fix ventilated seats; reduce fuel consumption; ,user30
439,7KAYIOOSAYZ172761,261,2021-03-21,2021-04-28,318.9,1092299,adjust traction control system; change oil filter; ,roland
440,7KAYIOOSAYZ172761,234,2021-06-02,2021-06-16,106.3,1508781,fix cylinder head bolts; reduce carbon footprint; ,user29
441,7PFC2F3KDN7669570,120,2021-07-12,2021-09-08,1079.06,541353,replace ace filter; adjust running boards; ,user17
442,7PL0G4ZAASO991142,136,2021-03-27,2021-04-17,709.2,84396,replace water pump; install turbocharger; ,user13
443,7PL0G4ZAASO991142,146,2021-05-12,2021-07-21,8273.99,274868,adjust ignition timing; set up gyro sensor; ,user13
444,7PL0G4ZAASO991142,129,2021-08-21,2021-09-13,118.2,579012,install smoked glass; make polarization coating; ,user12
445,7U1WAVAPBF2458008,133,2020-08-13,2020-08-31,14.74,386498,set up auto-delay headlights; replace ace filter; ,user13
446,7U1WAVAPBF2458008,145,2020-10-30,2021-04-07,545.53,818400,adjust running boards; adjust ignition timing; ,user15
447,7WLNYOXO5P1099432,209,2021-07-13,2021-08-10,383.13,199910,adjust accelerator pedal linkage; set up satellite radio; ,user33
448,7WLNYOXO5P1099432,192,2021-09-03,2021-09-07,47.89,429388,replace crankcase ventilation filter; adjust accelerator pedal linkage; ,user29
449,7WNL4MP2M8Q856796,207,2020-12-28,2021-01-27,544.51,23936,reduce carbon footprint; replace liftgate window; ,user30
450,7WNL4MP2M8Q856796,114,2021-02-12,2021-02-17,118.37,110563,adjust accelerator pedal linkage; install separate rear audio; ,user15
451,7WNL4MP2M8Q856796,1033,2021-04-04,2021-06-26,473.48,250297,adjust ignition timing; install intelligent alternator; ,user29
452,7WNL4MP2M8Q856796,216,2021-07-18,2021-08-21,473.48,250486,fix external temperature display; adjust adaptive cruise control; ,user12
453,7XKJRIZ0285479470,253,2020-12-13,2020-12-23,455.5,228487,replace steering column lock; ,user13
454,7XKJRIZ0285479470,259,2021-01-06,2021-01-11,248.45,361152,adjust adaptive cruise control; adjust hybrid performance; ,user33
455,7XKJRIZ0285479470,210,2021-02-20,2021-02-24,124.23,718247,improve engine performance; replace water pump; ,user12
456,7XKJRIZ0285479470,162,2021-03-09,2021-03-31,414.09,729700,repair shiftable automatic transmission; fix air filter restriction indicator; ,roland
457,7XKJRIZ0285479470,131,2021-05-07,2021-06-09,1035.22,972524,replace stabilizer bar; replace brake pedal spring; ,user29
458,7XKJRIZ0285479470,179,2021-07-14,2021-08-08,869.59,1141376,install vanity mirrors; replace steering column lock; ,user29
459,7XKJRIZ0285479470,1033,2021-08-24,2021-09-12,331.27,1219866,replace radiator core & ac condenser; set up gyro sensor; ,user33
460,7XQG7TYXPF4141639,262,2021-04-19,2021-05-06,476.3,14133,install separate rear audio; replace radiator core & ac condenser; ,user15
461,7XQG7TYXPF4141639,253,2021-05-11,2021-05-14,68.04,31716,configure audio remote control; adjust running boards; ,user33
462,7XQG7TYXPF4141639,1011,2021-05-31,2021-06-02,68.04,119097,fix rear hvac; fix solar sunroof; ,user15
463,7XQG7TYXPF4141639,129,2021-06-26,2021-07-11,68.04,306791,install curtain airbags; adjust ignition timing; ,user12
464,7XQG7TYXPF4141639,244,2021-07-19,2021-09-01,1258.8,385939,adjust adaptive cruise control; reduce blind spot; ,user15
465,7XQG7TYXPF4141639,114,2021-09-04,2021-09-23,442.28,389794,install on-board diagnosis system; repair cooled seats; ,user29
466,83L3CNAESZD022827,104,2021-03-28,2021-04-03,77.31,59728,replace brake pedal spring; change memory settings of the onboard computer; ,user13
467,83L3CNAESZD022827,146,2021-04-04,2021-04-04,11.04,61075,adjust low fuel warning indicator; repair seatbelt force limiters; ,user15
468,83L3CNAESZD022827,172,2021-04-15,2021-04-23,11.04,179898,replace water pump; fix steering damper; ,roland
469,83L3CNAESZD022827,175,2021-04-30,2021-05-01,22.09,263807,replace radiator hoses; adjust accelerator pedal linkage; ,user15
470,83L3CNAESZD022827,186,2021-05-13,2021-05-19,66.26,383901,adjust accelerator pedal linkage; replace steering column lock; ,user33
471,83L3CNAESZD022827,106,2021-05-26,2021-06-01,33.13,408751,repair cooled seats; adjust accelerator pedal linkage; ,user13
472,83L3CNAESZD022827,190,2021-07-03,2021-07-05,33.13,652941,replace liftgate window; adjust hybrid performance; ,user12
473,83L3CNAESZD022827,1027,2021-08-22,2021-09-07,55.22,1026475,add heated windshield; change timing belt; ,user13
474,88WPSV7V73S064896,133,2021-04-30,2021-05-16,42.61,88340,adjust traction control system; reduce carbon footprint; ,roland
475,88WPSV7V73S064896,1004,2021-05-20,2021-05-22,63.92,116627,fix deceleration system; install dusk-sensing headlights; ,user29
476,88WPSV7V73S064896,1002,2021-05-24,2021-05-31,149.14,131723,adjust seat belts tension; change memory settings of the onboard computer; ,user30
477,88WPSV7V73S064896,194,2021-06-11,2021-06-21,21.31,243745,repair cooled seats; fix external temperature display; ,user15
478,88WPSV7V73S064896,1013,2021-06-26,2021-06-30,42.61,292437,attach spoiler; install on-board diagnosis system; ,user15
479,88WPSV7V73S064896,1011,2021-07-01,2021-07-13,149.14,295490,repair direct injection system; fix ventilated seats; ,user29
480,88WPSV7V73S064896,135,2021-07-15,2021-08-04,42.61,301667,install turbocharger; ,user29
481,88WPSV7V73S064896,120,2021-09-02,2021-09-26,468.72,425006,adjust climate control; fix power activated release; ,roland
482,8AWRIWHIOB7240899,264,2021-05-27,2021-06-11,35.63,246523,repair cooled seats; fix steering damper; ,user33
483,8AWRIWHIOB7240899,231,2021-06-17,2021-06-18,23.75,311980,configure universal remote control; replace timing belt tensioner; ,user12
484,8AWRIWHIOB7240899,145,2021-07-08,2021-07-16,23.75,521309,install turbocharger; install anti-theft alarm; ,user12
485,8AWRIWHIOB7240899,241,2021-07-18,2021-07-26,59.38,528815,adjust block heater; repair cooled seats; ,user30
486,8AWRIWHIOB7240899,261,2021-07-30,2021-08-02,11.88,559080,repair cooled seats; adjust retractable mirrors; ,user30
487,8AWRIWHIOB7240899,210,2021-08-08,2021-08-12,47.51,575102,replace steering column lock; adjust hybrid performance; ,user12
488,8AWRIWHIOB7240899,261,2021-08-20,2021-09-05,178.15,655023,adjust regenerative braking; replace crankcase ventilation filter; ,user33
489,8DPBPQ225LD772299,191,2021-05-14,2021-06-29,4780.75,417299,install smoked glass; refurbish power steering; ,user17
490,8DPBPQ225LD772299,104,2021-07-03,2021-07-11,597.59,450015,configure audio remote control; set up auto-delay headlights; ,user30
491,8DPBPQ225LD772299,240,2021-07-30,2021-09-01,956.15,639314,fix ventilated seats; reduce fuel consumption; ,roland
492,8G3LUP7YDIR245248,1030,2021-06-23,2021-07-19,86.87,87282,replace crankcase ventilation filter; ,user29
493,8G3LUP7YDIR245248,205,2021-07-30,2021-07-30,10.86,191553,install anti-theft alarm; adjust seat belts tension; ,user13
494,8G3LUP7YDIR245248,125,2021-09-05,2021-09-09,43.44,560825,upgrade navigation system; adjust low fuel warning indicator; ,user13
495,8X1ZMNTEG8V581855,185,2021-07-15,2021-08-08,234.18,408846,fix a-pillar; attach seat extension; ,user15
496,8X1ZMNTEG8V581855,233,2021-08-12,2021-08-15,39.03,456198,fix nvh dampening system; reduce blind spot; ,user15
497,AAVNFB47ECV285025,229,2021-05-16,2021-05-19,22.48,98834,set up auto-delay headlights; check drive axle boots; ,roland
498,AAVNFB47ECV285025,105,2021-05-27,2021-05-30,67.43,150621,adjust regenerative braking; ,roland
499,AAVNFB47ECV285025,1024,2021-07-02,2021-07-10,67.43,371569,replace serpentine belt; fix air filter restriction indicator; ,user15
500,AAVNFB47ECV285025,115,2021-07-17,2021-07-30,157.34,398991,replace radiator core & ac condenser; prevent fuel pump shutoff; ,user12
501,AAVNFB47ECV285025,161,2021-08-17,2021-09-09,89.91,525465,install parking sensors; attach exterior camera; ,user30
502,AAVNFB47ECV285025,158,2021-09-12,2021-09-15,44.95,537540,fix a-pillar; ,user29
503,AH0SCOKRL8K489145,147,2020-06-21,2020-07-30,102.54,491142,upgrade navigation system; set up satellite radio; ,user13
504,AH0SCOKRL8K489145,122,2020-09-03,2020-09-17,358.89,606449,fix external temperature display; improve cylinder configuration; ,user13
505,AH0SCOKRL8K489145,1032,2020-10-07,2020-10-08,51.27,681177,refurbish power steering; fix rear hvac; ,roland
506,AH0SCOKRL8K489145,164,2020-10-20,2020-10-23,102.54,702279,install turbocharger; adjust traction control system; ,user29
507,AH0SCOKRL8K489145,244,2021-02-01,2021-02-03,51.27,1338584,fix rear defroster; fix a-pillar; ,user33
508,AH0SCOKRL8K489145,225,2021-06-16,2021-07-16,51.27,1858808,set up auto-delay headlights; change speaker configuration; ,user17
509,AIMDPZ2KMND734997,127,2020-11-15,2020-12-04,314.22,220759,fix power activated release; adjust climate control; ,user15
510,AIMDPZ2KMND734997,125,2020-12-23,2020-12-26,134.67,277219,replace radiator hoses; ,roland
511,AIMDPZ2KMND734997,213,2021-02-07,2021-06-12,2334.23,572130,adjust low fuel warning indicator; ,user12
512,AIMDPZ2KMND734997,114,2021-06-20,2021-07-31,673.33,658066,replace brake pedal spring; change brake linings; ,user12
513,AIMDPZ2KMND734997,181,2021-09-02,2021-09-12,493.78,897015,adjust reverse tilt mirrors; fix cylinder head bolts; ,user29
514,AJ2JSVDYM0O897692,157,2020-06-05,2020-08-17,820.78,42658,reconfigure service reminder light; attach seat extension; ,user33
515,AJ2JSVDYM0O897692,1031,2020-08-24,2020-09-06,33.27,118374,install on-board diagnosis system; install intelligent alternator; ,user33
516,AJ2JSVDYM0O897692,252,2020-10-16,2020-12-21,521.31,533145,install intelligent alternator; install intelligent alternator; ,user12
517,AJ2JSVDYM0O897692,108,2021-03-22,2021-03-26,33.27,1624600,fix steering damper; replace water pump; ,user15
518,AJ2JSVDYM0O897692,231,2021-04-20,2021-05-08,177.47,1794385,install on-board diagnosis system; install anti-theft alarm; ,user15
519,AJ2JSVDYM0O897692,234,2021-05-11,2021-05-19,66.55,1829618,replace catalytic converter; change oil filter; ,user30
520,AJ2JSVDYM0O897692,1031,2021-06-26,2021-07-29,77.64,2050751,reduce blind spot; ,user30
521,AJ2JSVDYM0O897692,101,2021-08-11,2021-09-24,210.74,2153802,adjust accelerator pedal linkage; repair cooled seats; ,user12
522,AJLR6IODVV3757973,1018,2021-04-21,2021-04-27,17.63,8766,change coolant; change wheel cylinders; ,user15
523,AJLR6IODVV3757973,218,2021-05-04,2021-05-28,70.52,38749,reconfigure service reminder light; ,user29
524,AJLR6IODVV3757973,140,2021-06-03,2021-06-27,229.2,51776,install intelligent alternator; reduce fuel consumption; ,user13
525,AJLR6IODVV3757973,135,2021-09-09,2021-09-14,35.26,308776,change wheel cylinders; install anti-theft alarm; ,user33
526,AJLR6IODVV3757973,227,2021-09-24,2021-09-26,52.89,365400,adjust climate control; fix power activated release; ,user30
527,AM7FZWLEUHK307952,141,2021-03-04,2021-05-19,876.56,248403,attach exterior camera; fix rear hvac; ,user33
528,AM7FZWLEUHK307952,1011,2021-07-05,2021-07-12,46.96,300602,adjust seat belts tension; replace radiator core & ac condenser; ,user15
529,AQ744PRF6TR968003,1005,2020-11-05,2021-01-05,430.88,508071,install on-board diagnosis system; replace brake pedal spring; ,user15
530,AQ744PRF6TR968003,230,2021-02-13,2021-05-16,2462.17,629697,adjust traction control system; refurbish power steering; ,user30
531,AQ744PRF6TR968003,233,2021-05-18,2021-06-06,338.55,636139,prevent fuel pump shutoff; ,user12
532,AQ744PRF6TR968003,191,2021-06-17,2021-07-06,615.54,754290,adjust climate control; ,user12
533,AUQIR5H4HRE068152,115,2021-06-14,2021-06-15,59.21,284312,replace brake pedal spring; adjust turn signals; ,user13
534,AUQIR5H4HRE068152,191,2021-07-04,2021-08-12,503.25,501639,replace brake pedal spring; change wheel cylinders; ,user17
535,AZ1R666ZIWS777011,264,2021-06-23,2021-07-02,145.78,130437,correct abs; replace serpentine belt; ,user30
536,AZ1R666ZIWS777011,177,2021-07-04,2021-07-09,91.12,151353,fix rear defroster; ,user12
537,AZ1R666ZIWS777011,172,2021-07-13,2021-07-17,72.89,169988,repair direct injection system; ,user33
538,AZ1R666ZIWS777011,109,2021-08-04,2021-08-16,109.34,260947,set up auto-delay headlights; repair cooled seats; ,user29
539,AZ1R666ZIWS777011,206,2021-08-25,2021-08-26,36.45,287684,replace ace filter; reduce fuel consumption; ,user33
540,AZ1R666ZIWS777011,119,2021-08-29,2021-08-30,18.22,304104,adjust accelerator pedal linkage; fix cylinder head bolts; ,user17
541,AZ1R666ZIWS777011,1004,2021-09-06,2021-09-12,109.34,332775,replace ace filter; install roof spoiler; ,user33
542,AZA8YX5O3PY967382,116,2021-04-26,2021-05-01,78.72,365501,change wheel cylinders; remove oversteer; ,roland
543,AZA8YX5O3PY967382,109,2021-05-15,2021-05-15,39.36,434509,repair direct injection system; improve engine performance; ,user12
544,AZA8YX5O3PY967382,266,2021-06-14,2021-09-13,1810.57,783423,change speaker configuration; install curtain airbags; ,user29
545,B4HYVLVNMCG170801,132,2021-05-08,2021-05-10,39.47,88279,fix rear defroster; reduce carbon footprint; ,user17
546,B4HYVLVNMCG170801,134,2021-06-01,2021-07-01,394.71,100429,install intelligent alternator; install on-board diagnosis system; ,roland
547,B4HYVLVNMCG170801,177,2021-07-11,2021-08-11,631.53,150883,install active pedestrian protection system; fix nvh dampening system; ,user30
548,B6MT5EQQSFX854507,137,2021-08-03,2021-08-03,13.87,388860,repair direct injection system; install separate rear audio; ,user30
549,B6MT5EQQSFX854507,1017,2021-08-09,2021-08-13,27.75,459762,fix nvh dampening system; adjust adaptive cruise control; ,user29
550,B6MT5EQQSFX854507,241,2021-09-06,2021-09-13,110.99,699339,fix rear defroster; install smoked glass; ,roland
551,B6MT5EQQSFX854507,160,2021-09-20,2021-09-25,41.62,702485,change timing belt; change coolant; ,user29
552,B6RK4XX6O4W718066,209,2021-01-07,2021-02-13,1762.97,271669,install intelligent alternator; reduce blind spot; ,user29
553,B6RK4XX6O4W718066,179,2021-03-15,2021-03-28,568.7,589228,prevent fuel pump shutoff; change speaker configuration; ,user33
554,B6RK4XX6O4W718066,198,2021-04-15,2021-06-15,2047.32,719373,replace fuel filter; ,user33
555,B6RK4XX6O4W718066,1010,2021-06-18,2021-07-06,56.87,730748,install anti-theft alarm; adjust accelerator pedal linkage; ,user12
556,B6RK4XX6O4W718066,173,2021-07-22,2021-07-28,341.22,805902,adjust ignition timing; reduce blind spot; ,user15
557,B6RK4XX6O4W718066,244,2021-09-11,2021-09-23,56.87,1113315,replace crankcase ventilation filter; change coolant; ,roland
558,B8R5GVJM8U6577878,157,2021-05-02,2021-06-29,1020.21,82054,attach seat extension; ,user15
559,B8R5GVJM8U6577878,201,2021-08-20,2021-09-06,34.01,316165,install roof spoiler; repair cooled seats; ,roland
560,B8R5GVJM8U6577878,175,2021-09-17,2021-09-22,68.01,337119,configure audio remote control; install on-board diagnosis system; ,user13
561,BEE6XDILLEY125933,156,2021-07-05,2021-07-19,27.2,197613,adjust regenerative braking; adjust retractable mirrors; ,user15
562,BEE6XDILLEY125933,151,2021-07-20,2021-08-10,353.66,207124,fix ventilated seats; ,user13
563,BEE6XDILLEY125933,134,2021-08-18,2021-09-12,489.68,277695,add heated windshield; replace stabilizer bar; ,user15
564,BEE6XDILLEY125933,250,2021-09-13,2021-09-22,108.82,278706,adjust reverse tilt mirrors; attach seat extension; ,user12
565,BJBHBZBQT6J386548,1006,2021-03-12,2021-04-06,127.47,25951,install curtain airbags; adjust seat belts tension; ,user15
566,BJBHBZBQT6J386548,251,2021-04-16,2021-04-21,36.42,95553,set up gyro sensor; fix broken tow hooks; ,user15
567,BJBHBZBQT6J386548,202,2021-08-10,2021-09-11,127.47,1189282,improve engine performance; replace liftgate window; ,user29
568,BNWVPB0TCZ5369050,234,2020-12-15,2020-12-16,112.5,261046,fix nvh dampening system; adjust block heater; ,user15
569,BNWVPB0TCZ5369050,135,2021-02-11,2021-02-23,506.24,922593,change suspension fluid; fix cylinder head bolts; ,roland
570,BNWVPB0TCZ5369050,170,2021-03-21,2021-04-03,562.49,1164879,fix broken tow hooks; fix nvh dampening system; ,user15
571,BNWVPB0TCZ5369050,123,2021-05-14,2021-05-16,168.75,1256377,refurbish power steering; install smoked glass; ,user17
572,BNWVPB0TCZ5369050,169,2021-06-11,2021-06-25,393.74,1487224,change memory settings of the onboard computer; replace catalytic converter; ,user29
573,BNWVPB0TCZ5369050,177,2021-07-13,2021-08-08,787.48,1623221,replace liftgate window; change oil filter; ,user29
574,BNWVPB0TCZ5369050,240,2021-08-17,2021-09-16,393.74,1657308,install separate rear audio; install curtain airbags; ,user17
575,BO6V8DRDEV2627679,121,2021-03-24,2021-03-31,435.49,64495,adjust reverse tilt mirrors; install separate rear audio; ,user17
576,BO6V8DRDEV2627679,255,2021-04-25,2021-06-02,1679.74,112767,install turbocharger; make polarization coating; ,user29
577,BO6V8DRDEV2627679,131,2021-06-15,2021-06-20,186.64,206511,refurbish power steering; change coolant; ,user29
578,BO6V8DRDEV2627679,185,2021-06-30,2021-07-16,186.64,313203,adjust block heater; change purge valve; ,user15
579,BO6V8DRDEV2627679,257,2021-07-18,2021-07-24,373.27,334216,replace catalytic converter; replace catalytic converter; ,user12
580,BO6V8DRDEV2627679,156,2021-09-04,2021-09-14,435.49,706025,attach seat extension; change air conditioner refrigerant; ,user15
581,BROGP21GT25414842,1010,2021-05-21,2021-05-23,146.21,42022,adjust low fuel warning indicator; set up satellite radio; ,user17
582,BROGP21GT25414842,212,2021-05-30,2021-06-10,292.41,70132,fix nvh dampening system; install roof spoiler; ,user30
583,BROGP21GT25414842,114,2021-06-26,2021-07-04,243.68,76315,replace ace filter; set up gyro sensor; ,user29
584,BROGP21GT25414842,250,2021-07-08,2021-07-17,292.41,89633,install on-board diagnosis system; replace crankcase ventilation filter; ,user33
585,BROGP21GT25414842,128,2021-07-28,2021-08-03,97.47,116074,replace timing belt tensioner; improve cylinder configuration; ,user13
586,BROGP21GT25414842,161,2021-08-08,2021-08-10,48.74,138535,set up auto-delay headlights; correct abs; ,user33
587,BROGP21GT25414842,230,2021-08-11,2021-08-12,48.74,148012,reconfigure service reminder light; ,user30
588,BROGP21GT25414842,164,2021-08-30,2021-09-16,877.24,353957,install vanity mirrors; replace radiator core & ac condenser; ,user33
589,BROGP21GT25414842,129,2021-09-21,2021-09-22,97.47,359108,replace timing belt tensioner; fix rear hvac; ,user13
590,BSAQRUZ4AQV214478,194,2020-08-17,2021-02-20,1381.28,120760,install separate rear audio; replace water pump; ,user15
591,BSAQRUZ4AQV214478,148,2021-03-07,2021-04-10,328.88,234663,replace ace filter; adjust retractable mirrors; ,user17
592,C15AQKT03T5311862,160,2021-02-10,2021-02-11,12.04,85671,adjust hybrid performance; ,roland
593,C15AQKT03T5311862,267,2021-03-15,2021-03-23,96.35,307177,fix nvh dampening system; fix ventilated seats; ,user12
594,C15AQKT03T5311862,246,2021-04-01,2021-04-04,12.04,314686,adjust accelerator pedal linkage; add heated windshield; ,user29
595,C15AQKT03T5311862,254,2021-04-12,2021-04-18,24.09,377592,change wheel cylinders; replace steering column lock; ,roland
596,C15AQKT03T5311862,144,2021-04-21,2021-05-27,252.91,405681,replace crankcase ventilation filter; reduce carbon footprint; ,user29
597,C15AQKT03T5311862,215,2021-07-28,2021-08-17,204.74,933502,replace timing belt tensioner; adjust retractable mirrors; ,user30
598,C15AQKT03T5311862,166,2021-08-23,2021-09-16,168.61,952198,configure universal remote control; repair seatbelt force limiters; ,user29
599,C2JK28BV6S1248001,138,2021-06-22,2021-07-15,635.44,172365,install curtain airbags; fix nvh dampening system; ,user15
600,C2JK28BV6S1248001,203,2021-08-01,2021-08-03,28.88,338989,install parking sensors; attach exterior camera; ,user17
601,C2JK28BV6S1248001,163,2021-08-09,2021-08-10,28.88,366217,reduce carbon footprint; attach seat extension; ,user30
602,C2JK28BV6S1248001,139,2021-08-12,2021-08-15,115.53,370858,repair seatbelt force limiters; repair shiftable automatic transmission; ,user17
603,C2JK28BV6S1248001,1007,2021-08-19,2021-08-25,173.3,399554,install on-board diagnosis system; replace brake pedal spring; ,roland
604,C2JK28BV6S1248001,107,2021-08-28,2021-09-01,115.53,409857,fix solar sunroof; adjust hybrid performance; ,user29
605,C2SS48P7UYI831488,120,2021-06-09,2021-06-11,119.23,95353,reduce fuel consumption; adjust retractable mirrors; ,user12
606,C2SS48P7UYI831488,134,2021-06-17,2021-06-21,158.98,96278,fix deceleration system; make polarization coating; ,user30
607,C2SS48P7UYI831488,232,2021-07-06,2021-07-12,278.21,156877,replace radiator hoses; ,user30
608,C2SS48P7UYI831488,150,2021-07-24,2021-08-02,357.7,282054,adjust hybrid performance; change speaker configuration; ,user30
609,C2SS48P7UYI831488,222,2021-08-11,2021-09-06,596.16,327362,change oil filter; ,user17
610,C2SS48P7UYI831488,1023,2021-09-15,2021-09-22,39.74,388308,change wheel cylinders; configure audio remote control; ,user30
611,CJJ5SBM35DI082557,107,2021-06-15,2021-09-24,1991.27,14463,replace fuel filter; change purge valve; ,roland
612,COPRS63UGGH984959,122,2021-06-04,2021-06-05,114.68,158292,fix steering damper; attach exterior camera; ,user12
613,COPRS63UGGH984959,178,2021-06-06,2021-07-09,1261.44,163462,set up satellite radio; change steering rack; ,user29
614,COPRS63UGGH984959,128,2021-07-19,2021-07-20,57.34,227870,fix ventilated seats; fix cylinder head bolts; ,user33
615,COPRS63UGGH984959,210,2021-07-23,2021-07-26,114.68,261567,attach seat extension; fix power activated release; ,user13
616,COPRS63UGGH984959,129,2021-08-06,2021-08-12,344.03,311795,replace crankcase ventilation filter; replace water pump; ,roland
617,COPRS63UGGH984959,136,2021-08-15,2021-08-16,114.68,337294,repair shiftable automatic transmission; install optional equipment; ,user30
618,COPRS63UGGH984959,104,2021-08-28,2021-09-01,114.68,365789,fix steering damper; adjust seat belts tension; ,user17
619,COPRS63UGGH984959,202,2021-09-16,2021-09-20,229.35,420214,install separate rear audio; fix a-pillar; ,user17
620,CQ7SBSA7JFD966361,257,2021-03-01,2021-05-19,7965.59,68739,upgrade navigation system; install roof spoiler; ,user12
621,CQ7SBSA7JFD966361,157,2021-06-08,2021-09-01,13541.5,180649,fix nvh dampening system; replace ace filter; ,roland
622,CQ7SBSA7JFD966361,126,2021-09-08,2021-09-22,477.94,191740,replace ace filter; change steering rack; ,user33
623,D1YNI86BAFG479600,226,2020-12-19,2020-12-20,50.63,208113,attach spoiler; set up auto-delay headlights; ,roland
624,D1YNI86BAFG479600,1031,2021-03-07,2021-03-19,278.47,1106543,adjust accelerator pedal linkage; replace liftgate window; ,user29
625,D1YNI86BAFG479600,137,2021-03-26,2021-05-24,253.15,1155088,prevent fuel pump shutoff; replace radiator hoses; ,user17
626,D1YNI86BAFG479600,132,2021-06-24,2021-06-26,50.63,1293076,attach seat extension; repair shiftable automatic transmission; ,user15
627,D1YNI86BAFG479600,1032,2021-07-13,2021-07-25,253.15,1328753,reduce fuel consumption; fix rear hvac; ,user13
628,D1YNI86BAFG479600,1022,2021-08-14,2021-08-23,202.52,1437574,configure universal remote control; make polarization coating; ,user13
629,D44SOXOWG6K878614,156,2021-06-16,2021-07-20,514.93,49851,check drive axle boots; prevent fuel pump shutoff; ,user17
630,DQ8KBM24EHR977367,1006,2020-03-16,2020-04-05,579.93,328523,reduce fuel consumption; install active pedestrian protection system; ,roland
631,DQ8KBM24EHR977367,253,2020-05-26,2020-05-28,108.74,474308,replace timing belt tensioner; fix air filter restriction indicator; ,user17
632,DQ8KBM24EHR977367,166,2020-06-23,2020-07-26,978.63,652939,reduce carbon footprint; install roof spoiler; ,roland
633,DQ8KBM24EHR977367,170,2020-08-08,2020-08-14,108.74,736423,replace ace filter; upgrade navigation system; ,user13
634,DQ8KBM24EHR977367,147,2020-10-16,2020-12-12,1776.03,1368407,attach exterior camera; repair seatbelt force limiters; ,user15
